"","measure","location","sex","age","cause","metric","year","val","upper","lower"
"439476","Deaths","Western Europe","Male","All ages","Zika virus","Percent",2009,0,0,0
"439880","Deaths","East Asia","Male","All ages","Zika virus","Number",2009,0,0,0
"439882","Deaths","East Asia","Male","All ages","Zika virus","Percent",2009,0,0,0
"446150","Deaths","Southern Latin America","Male","All ages","Zika virus","Number",2008,0,0,0
"446152","Deaths","Southern Latin America","Male","All ages","Zika virus","Percent",2008,0,0,0
"450946","Deaths","African Region","Male","All ages","Tuberculosis","Number",2007,282178.39203528,316103.574096584,250983.314584467
"450948","Deaths","African Region","Male","All ages","Tuberculosis","Percent",2007,0.0615152551190222,0.0684869181143744,0.055593877454834
"451162","Deaths","African Region","Male","All ages","HIV/AIDS","Number",2007,535825.814599243,656206.566831543,443745.961649812
"451164","Deaths","African Region","Male","All ages","HIV/AIDS","Percent",2007,0.116765375270604,0.139969836045911,0.0969334791479899
"460073","Deaths","Central Latin America","Male","All ages","Tuberculosis","Number",2008,3951.37043976178,4083.93977880802,3808.1608944435
"460075","Deaths","Central Latin America","Male","All ages","Tuberculosis","Percent",2008,0.00632410806039951,0.00650440420151587,0.00612746092966688
"460289","Deaths","Central Latin America","Male","All ages","HIV/AIDS","Number",2008,9922.10847182369,10116.3941203091,9709.00356271696
"460291","Deaths","Central Latin America","Male","All ages","HIV/AIDS","Percent",2008,0.0158815560588581,0.0163350640936945,0.0154477996582747
"460997","Deaths","Oceania","Male","All ages","Zika virus","Number",2009,0,0,0
"460999","Deaths","Oceania","Male","All ages","Zika virus","Percent",2009,0,0,0
"461453","Deaths","Region of the Americas","Male","All ages","Zika virus","Number",2007,0,0,0
"461455","Deaths","Region of the Americas","Male","All ages","Zika virus","Percent",2007,0,0,0
"470228","Deaths","European Region","Male","All ages","Tuberculosis","Number",2007,39042.8771725594,39745.088004411,38430.9153794454
"470230","Deaths","European Region","Male","All ages","Tuberculosis","Percent",2007,0.00828886807341872,0.00842318660485382,0.00817066847566995
"470444","Deaths","European Region","Male","All ages","HIV/AIDS","Number",2007,21976.4274361167,22230.2460316286,21732.3138171042
"470446","Deaths","European Region","Male","All ages","HIV/AIDS","Percent",2007,0.0046656699713095,0.00472425616846198,0.00461220230766952
"472930","Deaths","Eastern Mediterranean Region","Male","All ages","Zika virus","Number",2007,0,0,0
"472932","Deaths","Eastern Mediterranean Region","Male","All ages","Zika virus","Percent",2007,0,0,0
"473158","Deaths","Tropical Latin America","Male","All ages","Zika virus","Number",2009,0,0,0
"473160","Deaths","Tropical Latin America","Male","All ages","Zika virus","Percent",2009,0,0,0
"474894","Deaths","World Bank High Income","Male","All ages","HIV/AIDS","Number",2007,15879.8124240231,16164.9176155107,15707.4156704136
"474896","Deaths","World Bank High Income","Male","All ages","HIV/AIDS","Percent",2007,0.003402668476178,0.00346265381305357,0.00336415361807094
"478318","Deaths","Tropical Latin America","Male","All ages","Tuberculosis","Number",2008,4920.00067071984,5090.46717613478,4755.76914631348
"478320","Deaths","Tropical Latin America","Male","All ages","Tuberculosis","Percent",2008,0.00713272258463828,0.00732588494829495,0.00694012926134842
"478534","Deaths","Tropical Latin America","Male","All ages","HIV/AIDS","Number",2008,10137.8371760072,10270.5969399836,9997.10533002475
"478536","Deaths","Tropical Latin America","Male","All ages","HIV/AIDS","Percent",2008,0.0146988167200935,0.0150463051228058,0.0143322802219054
"480391","Deaths","East Asia & Pacific - WB","Male","All ages","Zika virus","Number",2009,0,0,0
"480393","Deaths","East Asia & Pacific - WB","Male","All ages","Zika virus","Percent",2009,0,0,0
"487547","Deaths","Latin America & Caribbean - WB","Male","All ages","HIV/AIDS","Number",2009,31432.1172044584,33809.3152562752,29839.5800304991
"487549","Deaths","Latin America & Caribbean - WB","Male","All ages","HIV/AIDS","Percent",2009,0.0165562681285156,0.0177567856075067,0.0156145526813247
"490915","Deaths","Sub-Saharan Africa - WB","Male","All ages","Zika virus","Number",2009,0,0,0
"490917","Deaths","Sub-Saharan Africa - WB","Male","All ages","Zika virus","Percent",2009,0,0,0
"491135","Deaths","Africa","Male","All ages","Tuberculosis","Number",2008,292204.395725224,325955.753439514,259212.422231526
"491137","Deaths","Africa","Male","All ages","Tuberculosis","Percent",2008,0.0564841855484886,0.0630525957118823,0.0513459462450012
"491351","Deaths","Africa","Male","All ages","HIV/AIDS","Number",2008,500270.401831778,608948.076888498,422049.824892831
"491353","Deaths","Africa","Male","All ages","HIV/AIDS","Percent",2008,0.0967132587155033,0.115639525362433,0.0812728432884732
"497712","Deaths","America","Male","All ages","Zika virus","Number",2008,0,0,0
"497714","Deaths","America","Male","All ages","Zika virus","Percent",2008,0,0,0
"1000","Deaths","Europe","Male","All ages","Tuberculosis","Number",2008,30627.5584364497,31694.0414109298,30036.5820848014
"1002","Deaths","Europe","Male","All ages","Tuberculosis","Percent",2008,0.00689916139950271,0.00714401463585251,0.00677309864858581
"1216","Deaths","Europe","Male","All ages","HIV/AIDS","Number",2008,21673.5667821414,21932.3087619911,21418.5436828079
"1218","Deaths","Europe","Male","All ages","HIV/AIDS","Percent",2008,0.0048822109752033,0.00494278793007606,0.00481999552475621
"3563","Deaths","African Region","Male","All ages","Zika virus","Number",2008,0,0,0
"3565","Deaths","African Region","Male","All ages","Zika virus","Percent",2008,0,0,0
"5294","Deaths","South-East Asia Region","Male","All ages","Tuberculosis","Number",2008,443452.189583653,477300.209439308,409022.55295912
"5296","Deaths","South-East Asia Region","Male","All ages","Tuberculosis","Percent",2008,0.0632416862570323,0.066317553862961,0.0596228541160322
"5510","Deaths","South-East Asia Region","Male","All ages","HIV/AIDS","Number",2008,111715.201091528,129106.188417062,100177.357966431
"5512","Deaths","South-East Asia Region","Male","All ages","HIV/AIDS","Percent",2008,0.0159433687317672,0.0186036332378871,0.0140609104491682
"8810","Deaths","European Region","Male","All ages","Zika virus","Number",2008,0,0,0
"8812","Deaths","European Region","Male","All ages","Zika virus","Percent",2008,0,0,0
"14246","Deaths","South Asia","Male","All ages","Tuberculosis","Number",2009,385009.573818731,420832.50844477,350577.837198691
"14248","Deaths","South Asia","Male","All ages","Tuberculosis","Percent",2009,0.0625584411147779,0.0667924571168603,0.0580796691483351
"14462","Deaths","South Asia","Male","All ages","HIV/AIDS","Number",2009,81022.5252038355,96891.702902027,69755.8399591464
"14464","Deaths","South Asia","Male","All ages","HIV/AIDS","Percent",2009,0.0131750965884564,0.0157199777743521,0.0112641704349688
"14686","Deaths","South Asia","Male","All ages","Zika virus","Number",2010,0,0,0
"14688","Deaths","South Asia","Male","All ages","Zika virus","Percent",2010,0,0,0
"14934","Deaths","High-income North America","Male","All ages","HIV/AIDS","Number",2010,6843.92473420625,6902.49125518351,6788.52972364142
"14936","Deaths","High-income North America","Male","All ages","HIV/AIDS","Percent",2010,0.00506498896043737,0.00510940739416836,0.00502264452757418
"22646","Deaths","Caribbean","Male","All ages","Zika virus","Number",2010,0,0,0
"22648","Deaths","Caribbean","Male","All ages","Zika virus","Percent",2010,0,0,0
"23306","Deaths","Southern Sub-Saharan Africa","Male","All ages","Tuberculosis","Number",2009,35522.4857574784,38067.6443500042,33053.4078495006
"23308","Deaths","Southern Sub-Saharan Africa","Male","All ages","Tuberculosis","Percent",2009,0.0740549433810332,0.0807536082902912,0.0671110372222619
"23522","Deaths","Southern Sub-Saharan Africa","Male","All ages","HIV/AIDS","Number",2009,153338.187500393,195659.594698745,127718.313038379
"23524","Deaths","Southern Sub-Saharan Africa","Male","All ages","HIV/AIDS","Percent",2009,0.318630058842983,0.375036810127997,0.277774998817526
"29970","Deaths","East Asia & Pacific - WB","Male","All ages","Tuberculosis","Number",2008,182090.225122281,194530.834561147,169351.253548472
"29972","Deaths","East Asia & Pacific - WB","Male","All ages","Tuberculosis","Percent",2008,0.0211853403310515,0.0225345585683965,0.0199521552064422
"30186","Deaths","East Asia & Pacific - WB","Male","All ages","HIV/AIDS","Number",2008,50832.1027761344,56670.1303678244,46712.6987454677
"30188","Deaths","East Asia & Pacific - WB","Male","All ages","HIV/AIDS","Percent",2008,0.00591665332390216,0.00665561459213495,0.00531086318377976
"311261","Deaths","Eastern Europe","Male","All ages","Zika virus","Number",2010,0,0,0
"311281","Deaths","Eastern Europe","Male","All ages","Zika virus","Percent",2010,0,0,0
"317901","Deaths","High-income Asia Pacific","Male","All ages","Tuberculosis","Number",2010,4434.15300826977,4686.2702532371,3999.89625704307
"317921","Deaths","High-income Asia Pacific","Male","All ages","Tuberculosis","Percent",2010,0.00567102008062903,0.00599934265430705,0.00511384893687353
"320061","Deaths","High-income Asia Pacific","Male","All ages","HIV/AIDS","Number",2010,331.891461801993,339.950673494147,324.180844608607
"320081","Deaths","High-income Asia Pacific","Male","All ages","HIV/AIDS","Percent",2010,0.000424470261981586,0.0004346230469891,0.000414316634260685
"39286","Deaths","Western Pacific Region","Male","All ages","Tuberculosis","Number",2009,90311.9589961193,96888.6247272589,83674.2235689322
"39288","Deaths","Western Pacific Region","Male","All ages","Tuberculosis","Percent",2009,0.0125492741610918,0.0133882502196585,0.011899746255139
"39502","Deaths","Western Pacific Region","Male","All ages","HIV/AIDS","Number",2009,27647.7232604081,30934.4724174144,25420.5098008946
"39504","Deaths","Western Pacific Region","Male","All ages","HIV/AIDS","Percent",2009,0.00384483491325289,0.0043838054657168,0.00344621057132124
"41066","Deaths","World Bank High Income","Male","All ages","Zika virus","Number",2009,0,0,0
"41068","Deaths","World Bank High Income","Male","All ages","Zika virus","Percent",2009,0,0,0
"42770","Deaths","Eastern Sub-Saharan Africa","Male","All ages","HIV/AIDS","Number",2010,184351.510376266,221933.264890834,157551.050931955
"42772","Deaths","Eastern Sub-Saharan Africa","Male","All ages","HIV/AIDS","Percent",2010,0.120229699660952,0.144066760529418,0.102058567188192
"47238","Deaths","World Bank Lower Middle Income","Male","All ages","Tuberculosis","Number",2009,602093.368711043,641573.908732957,561807.372720868
"47240","Deaths","World Bank Lower Middle Income","Male","All ages","Tuberculosis","Percent",2009,0.0545001558900557,0.0571666115286591,0.051368407890355
"47454","Deaths","World Bank Lower Middle Income","Male","All ages","HIV/AIDS","Number",2009,254756.68160564,302030.671932887,221760.283188254
"47456","Deaths","World Bank Lower Middle Income","Male","All ages","HIV/AIDS","Percent",2009,0.0230652089785075,0.0272258805475171,0.0199943829508074
"49657","Deaths","World Bank Low Income","Male","All ages","Zika virus","Number",2009,0,0,0
"49659","Deaths","World Bank Low Income","Male","All ages","Zika virus","Percent",2009,0,0,0
"50317","Deaths","Western Europe","Male","All ages","Tuberculosis","Number",2008,2422.61863308606,2519.78748499483,2274.79287059145
"50319","Deaths","Western Europe","Male","All ages","Tuberculosis","Percent",2008,0.00130300699281333,0.001355051221755,0.0012233659518865
"50533","Deaths","Western Europe","Male","All ages","HIV/AIDS","Number",2008,3933.77198142578,3985.86092596773,3886.30938056685
"50535","Deaths","Western Europe","Male","All ages","HIV/AIDS","Percent",2008,0.00211578403729471,0.00214349273380687,0.00208947381649626
"53485","Deaths","World Bank High Income","Male","All ages","Tuberculosis","Number",2008,11366.7066975897,11810.1106359745,10665.1851012025
"53487","Deaths","World Bank High Income","Male","All ages","Tuberculosis","Percent",2008,0.00241394511380218,0.00250746481988926,0.00226786382528824
"53721","Deaths","Central Europe","Male","All ages","Tuberculosis","Number",2010,2437.3433586084,2512.65748800017,2367.00347523408
"53723","Deaths","Central Europe","Male","All ages","Tuberculosis","Percent",2010,0.00357194785201492,0.00368115013033502,0.00347053389951198
"53937","Deaths","Central Europe","Male","All ages","HIV/AIDS","Number",2010,392.778720313292,466.883865846625,363.82702662682
"53939","Deaths","Central Europe","Male","All ages","HIV/AIDS","Percent",2010,0.000575621720130938,0.000684506888251957,0.000532838193150141
"57953","Deaths","Western Sub-Saharan Africa","Male","All ages","Zika virus","Number",2010,0,0,0
"57955","Deaths","Western Sub-Saharan Africa","Male","All ages","Zika virus","Percent",2010,0,0,0
"59982","Deaths","Africa","Male","All ages","Tuberculosis","Number",2003,310225.926047869,349337.420115361,275753.202236953
"59984","Deaths","Africa","Male","All ages","Tuberculosis","Percent",2003,0.0581131817617449,0.065592277735455,0.052224821602806
"60198","Deaths","Africa","Male","All ages","HIV/AIDS","Number",2003,608141.547574695,775255.137333687,461508.570050882
"60200","Deaths","Africa","Male","All ages","HIV/AIDS","Percent",2003,0.113760265215668,0.14202998611809,0.0874241326827445
"65333","Deaths","Commonwealth Middle Income","Male","All ages","Tuberculosis","Number",2005,454203.322189104,490297.067070284,414205.129246834
"65335","Deaths","Commonwealth Middle Income","Male","All ages","Tuberculosis","Percent",2005,0.0623052371310711,0.0659215211280438,0.0576722601064855
"65549","Deaths","Commonwealth Middle Income","Male","All ages","HIV/AIDS","Number",2005,342978.743397819,434012.231671004,267700.703272781
"65551","Deaths","Commonwealth Middle Income","Male","All ages","HIV/AIDS","Percent",2005,0.047044969627626,0.0589477675164643,0.0369600068150264
"67589","Deaths","Western Sub-Saharan Africa","Male","All ages","Tuberculosis","Number",2004,86244.9491081957,101988.710255929,72115.5731039301
"67591","Deaths","Western Sub-Saharan Africa","Male","All ages","Tuberculosis","Percent",2004,0.0440552820198289,0.0509046917545572,0.0381321076174439
"67805","Deaths","Western Sub-Saharan Africa","Male","All ages","HIV/AIDS","Number",2004,118922.708413785,158320.013352042,89367.292105148
"67807","Deaths","Western Sub-Saharan Africa","Male","All ages","HIV/AIDS","Percent",2004,0.0607858564706024,0.078844528493209,0.0452845200769382
"71377","Deaths","America","Male","All ages","Tuberculosis","Number",2006,15352.607806697,15982.1019331632,14696.3060447338
"71379","Deaths","America","Male","All ages","Tuberculosis","Percent",2006,0.00498058913255537,0.00516018483607042,0.00478990135614221
"71593","Deaths","America","Male","All ages","HIV/AIDS","Number",2006,42203.4492467923,44990.248757398,40022.726746633
"71595","Deaths","America","Male","All ages","HIV/AIDS","Percent",2006,0.0136922696707158,0.0145833975223737,0.0129686287644571
"72441","Deaths","Commonwealth High Income","Male","All ages","Zika virus","Number",2004,0,0,0
"72443","Deaths","Commonwealth High Income","Male","All ages","Zika virus","Percent",2004,0,0,0
"74413","Deaths","North America","Male","All ages","Zika virus","Number",2004,0,0,0
"74415","Deaths","North America","Male","All ages","Zika virus","Percent",2004,0,0,0
"78673","Deaths","America","Male","All ages","Zika virus","Number",2003,0,0,0
"78675","Deaths","America","Male","All ages","Zika virus","Percent",2003,0,0,0
"83901","Deaths","Commonwealth Low Income","Male","All ages","Tuberculosis","Number",2004,94704.1002274363,109666.577376947,82269.8513929178
"83903","Deaths","Commonwealth Low Income","Male","All ages","Tuberculosis","Percent",2004,0.0684400208001956,0.0796146245313561,0.0596051112806758
"84117","Deaths","Commonwealth Low Income","Male","All ages","HIV/AIDS","Number",2004,209041.135110291,254239.618855152,167816.462966622
"84119","Deaths","Commonwealth Low Income","Male","All ages","HIV/AIDS","Percent",2004,0.150889475718626,0.179860115208607,0.123327580732769
"84545","Deaths","Central Sub-Saharan Africa","Male","All ages","Tuberculosis","Number",2006,47637.736471151,62212.3123069859,37029.5493604658
"84547","Deaths","Central Sub-Saharan Africa","Male","All ages","Tuberculosis","Percent",2006,0.0892364871234735,0.114666964041472,0.0709048209435952
"84761","Deaths","Central Sub-Saharan Africa","Male","All ages","HIV/AIDS","Number",2006,25002.8043335208,31243.9333548722,19685.965535834
"84763","Deaths","Central Sub-Saharan Africa","Male","All ages","HIV/AIDS","Percent",2006,0.0468925066059775,0.0578921362312146,0.0363750209670282
"86614","Deaths","Andean Latin America","Male","All ages","Zika virus","Number",2006,0,0,0
"86616","Deaths","Andean Latin America","Male","All ages","Zika virus","Percent",2006,0,0,0
"91170","Deaths","Asia","Male","All ages","Zika virus","Number",2006,0,0,0
"91172","Deaths","Asia","Male","All ages","Zika virus","Percent",2006,0,0,0
"94272","Deaths","Commonwealth Low Income","Male","All ages","Zika virus","Number",2005,0,0,0
"94274","Deaths","Commonwealth Low Income","Male","All ages","Zika virus","Percent",2005,0,0,0
"99287","Deaths","Europe","Male","All ages","Tuberculosis","Number",2003,39604.5833646626,40290.0082704251,38947.2671654567
"99289","Deaths","Europe","Male","All ages","Tuberculosis","Percent",2003,0.00860839006144582,0.00875498241954654,0.00847365507157488
"99503","Deaths","Europe","Male","All ages","HIV/AIDS","Number",2003,18320.5325587538,18496.1448354017,18140.0235965802
"99505","Deaths","Europe","Male","All ages","HIV/AIDS","Percent",2003,0.00398213857928306,0.00402319738453708,0.00393846462135373
"103563","Deaths","Central Europe","Male","All ages","Tuberculosis","Number",2005,3264.77309485788,3373.79748157555,3164.28325416014
"103565","Deaths","Central Europe","Male","All ages","Tuberculosis","Percent",2005,0.0047205548729395,0.00487501614155145,0.00457485383426966
"103779","Deaths","Central Europe","Male","All ages","HIV/AIDS","Number",2005,447.609217084953,475.343324432712,432.153210388939
"103781","Deaths","Central Europe","Male","All ages","HIV/AIDS","Percent",2005,0.000647208579884782,0.000687449325205521,0.000623981581425993
"104727","Deaths","Region of the Americas","Male","All ages","Tuberculosis","Number",2005,15866.8112986124,16552.0058391093,15148.9583721821
"104729","Deaths","Region of the Americas","Male","All ages","Tuberculosis","Percent",2005,0.00518623265804463,0.00537700327563421,0.00498434401882429
"104943","Deaths","Region of the Americas","Male","All ages","HIV/AIDS","Number",2005,42879.7617725073,45797.3323311792,40432.968785425
"104945","Deaths","Region of the Americas","Male","All ages","HIV/AIDS","Percent",2005,0.0140165824280235,0.0149471262848325,0.0131775603703757
"109009","Deaths","African Region","Male","All ages","Tuberculosis","Number",2006,286084.312714122,321841.243646723,254604.721930384
"109011","Deaths","African Region","Male","All ages","Tuberculosis","Percent",2006,0.0616547218751935,0.0694151907959388,0.0558479111446857
"109225","Deaths","African Region","Male","All ages","HIV/AIDS","Number",2006,572231.144806844,704836.185458569,462199.296612904
"109227","Deaths","African Region","Male","All ages","HIV/AIDS","Percent",2006,0.123234702496348,0.148022548661344,0.100402857183853
"112513","Deaths","African Region","Male","All ages","Zika virus","Number",2003,0,0,0
"112515","Deaths","African Region","Male","All ages","Zika virus","Percent",2003,0,0,0
"115222","Deaths","Region of the Americas","Male","All ages","Tuberculosis","Number",2010,14534.1956394396,15206.7442815384,13748.7865062346
"115224","Deaths","Region of the Americas","Male","All ages","Tuberculosis","Percent",2010,0.00428656179236328,0.00446218199253623,0.00409641351591754
"115438","Deaths","Region of the Americas","Male","All ages","HIV/AIDS","Number",2010,38262.5161750798,40703.4436762537,36628.8584713307
"115440","Deaths","Region of the Americas","Male","All ages","HIV/AIDS","Percent",2010,0.0112859041316918,0.0120079319445521,0.0107704706803878
"117434","Deaths","North Africa and Middle East","Male","All ages","Tuberculosis","Number",2006,10452.4334696344,12434.5928148577,8752.17797919824
"117436","Deaths","North Africa and Middle East","Male","All ages","Tuberculosis","Percent",2006,0.00705127015382793,0.00822081879203599,0.0061322631087382
"117650","Deaths","North Africa and Middle East","Male","All ages","HIV/AIDS","Number",2006,3350.3324137098,6740.54597187987,1923.48286276391
"117652","Deaths","North Africa and Middle East","Male","All ages","HIV/AIDS","Percent",2006,0.00226259106615826,0.00454863236386313,0.00129447074140403
"128478","Deaths","Caribbean","Male","All ages","Tuberculosis","Number",2008,1268.07688464668,1536.0829071685,1011.17655362607
"128480","Deaths","Caribbean","Male","All ages","Tuberculosis","Percent",2008,0.00731117631814921,0.00851268966419713,0.00609813710181041
"128694","Deaths","Caribbean","Male","All ages","HIV/AIDS","Number",2008,7741.19648123179,9698.02162882486,6392.55477579183
"128696","Deaths","Caribbean","Male","All ages","HIV/AIDS","Percent",2008,0.044727578163165,0.0557247021285931,0.0366970612946195
"132210","Deaths","South-East Asia Region","Male","All ages","Zika virus","Number",2005,0,0,0
"132212","Deaths","South-East Asia Region","Male","All ages","Zika virus","Percent",2005,0,0,0
"133972","Deaths","Andean Latin America","Male","All ages","Tuberculosis","Number",2008,3245.21448720636,3652.98199262007,2857.33483818966
"133974","Deaths","Andean Latin America","Male","All ages","Tuberculosis","Percent",2008,0.0226179344534644,0.0245657331872711,0.0209801802944802
"134188","Deaths","Andean Latin America","Male","All ages","HIV/AIDS","Number",2008,2711.44063900281,3723.4456899135,2226.05939364525
"134190","Deaths","Andean Latin America","Male","All ages","HIV/AIDS","Percent",2008,0.0189320289301354,0.0264776420812004,0.0150646500387735
"138045","Deaths","Europe & Central Asia - WB","Male","All ages","Tuberculosis","Number",2006,42388.5799121667,43207.2716532996,41722.2659601907
"138047","Deaths","Europe & Central Asia - WB","Male","All ages","Tuberculosis","Percent",2006,0.00897959581649735,0.00915031587593208,0.00884576025627278
"138261","Deaths","Europe & Central Asia - WB","Male","All ages","HIV/AIDS","Number",2006,21432.7005427916,21683.2922266362,21189.3671538305
"138263","Deaths","Europe & Central Asia - WB","Male","All ages","HIV/AIDS","Percent",2006,0.00454033900726036,0.00459753997943801,0.00448130412114112
"145669","Deaths","Region of the Americas","Male","All ages","Zika virus","Number",2006,0,0,0
"145671","Deaths","Region of the Americas","Male","All ages","Zika virus","Percent",2006,0,0,0
"149073","Deaths","Eastern Mediterranean Region","Male","All ages","Tuberculosis","Number",2005,64859.8887843489,82916.061801385,52857.5027984887
"149075","Deaths","Eastern Mediterranean Region","Male","All ages","Tuberculosis","Percent",2005,0.0311362978899988,0.0390035631902636,0.0260175730405128
"149289","Deaths","Eastern Mediterranean Region","Male","All ages","HIV/AIDS","Number",2005,5525.42015987246,9141.39864386474,3636.97882060528
"149291","Deaths","Eastern Mediterranean Region","Male","All ages","HIV/AIDS","Percent",2005,0.00265432379314344,0.00437389511773759,0.00173321575631586
"154269","Deaths","Africa","Male","All ages","Zika virus","Number",2004,0,0,0
"154271","Deaths","Africa","Male","All ages","Zika virus","Percent",2004,0,0,0
"156633","Deaths","European Region","Male","All ages","Tuberculosis","Number",2006,42463.3718227537,43282.3185368191,41797.3712364369
"156635","Deaths","European Region","Male","All ages","Tuberculosis","Percent",2006,0.00893389157254867,0.00910239823841091,0.00880007190976011
"156849","Deaths","European Region","Male","All ages","HIV/AIDS","Number",2006,21456.2464799584,21706.8720950666,21212.445638374
"156851","Deaths","European Region","Male","All ages","HIV/AIDS","Percent",2006,0.00451422706076182,0.00457105258986227,0.00445547962850628
"162155","Deaths","Western Pacific Region","Male","All ages","Zika virus","Number",2005,0,0,0
"162157","Deaths","Western Pacific Region","Male","All ages","Zika virus","Percent",2005,0,0,0
"163007","Deaths","Africa","Male","All ages","Tuberculosis","Number",2007,295996.047393331,331831.462835792,262984.124582708
"163009","Deaths","Africa","Male","All ages","Tuberculosis","Percent",2007,0.0567519916377724,0.0634988271220758,0.0515780735653993
"163191","Deaths","Asia","Male","All ages","Tuberculosis","Number",2004,627924.286234419,666825.358377463,588130.233116048
"163193","Deaths","Asia","Male","All ages","Tuberculosis","Percent",2004,0.0412050437374485,0.0434200789453221,0.0389277906764028
"163407","Deaths","Asia","Male","All ages","HIV/AIDS","Number",2004,151978.167055789,178537.823933729,126261.84685719
"163409","Deaths","Asia","Male","All ages","HIV/AIDS","Percent",2004,0.00997520033866729,0.0117797841156725,0.00821721325273404
"165540","Deaths","Africa","Male","All ages","HIV/AIDS","Number",2007,540270.093906031,662132.745863355,447202.286501061
"165542","Deaths","Africa","Male","All ages","HIV/AIDS","Percent",2007,0.103563525003638,0.124512561478631,0.086092609932513
"169162","Deaths","South Asia","Male","All ages","Tuberculosis","Number",2008,396402.070990558,433348.344182907,360287.476482098
"169164","Deaths","South Asia","Male","All ages","Tuberculosis","Percent",2008,0.0636677338158353,0.0679277128525646,0.0588683369746997
"169378","Deaths","South Asia","Male","All ages","HIV/AIDS","Number",2008,89679.0694626493,106959.580693422,75829.3913144777
"169380","Deaths","South Asia","Male","All ages","HIV/AIDS","Percent",2008,0.0144170967788311,0.0173129127038318,0.0119344833472342
"174910","Deaths","Eastern Mediterranean Region","Male","All ages","Zika virus","Number",2006,0,0,0
"174912","Deaths","Eastern Mediterranean Region","Male","All ages","Zika virus","Percent",2006,0,0,0
"176551","Deaths","World Bank Upper Middle Income","Male","All ages","Tuberculosis","Number",2005,137416.040519192,144628.329509984,130919.095432129
"176553","Deaths","World Bank Upper Middle Income","Male","All ages","Tuberculosis","Percent",2005,0.0138023385754955,0.0142568831136859,0.0134470067728857
"176767","Deaths","World Bank Upper Middle Income","Male","All ages","HIV/AIDS","Number",2005,199663.004440075,243135.035673605,168386.596168181
"176769","Deaths","World Bank Upper Middle Income","Male","All ages","HIV/AIDS","Percent",2005,0.0200609598624351,0.0243639173052007,0.0168504275152385
"186481","Deaths","World Bank High Income","Male","All ages","HIV/AIDS","Number",2006,16557.9724219357,16803.7223733795,16402.2503704588
"186483","Deaths","World Bank High Income","Male","All ages","HIV/AIDS","Percent",2006,0.0035775185001301,0.00363209659321427,0.00354271037304256
"188341","Deaths","America","Male","All ages","Zika virus","Number",2007,0,0,0
"188343","Deaths","America","Male","All ages","Zika virus","Percent",2007,0,0,0
"190008","Deaths","Commonwealth High Income","Male","All ages","Tuberculosis","Number",2006,501.526194541388,517.627850221198,477.122253734181
"190010","Deaths","Commonwealth High Income","Male","All ages","Tuberculosis","Percent",2006,0.00102131777488088,0.00105363222676748,0.000972458862275317
"190224","Deaths","Commonwealth High Income","Male","All ages","HIV/AIDS","Number",2006,1096.30265625197,1116.73398485908,1078.10717356925
"190226","Deaths","Commonwealth High Income","Male","All ages","HIV/AIDS","Percent",2006,0.00223254207226457,0.00227576736086233,0.00219579274067876
"190698","Deaths","World Bank Upper Middle Income","Male","All ages","Zika virus","Number",2007,0,0,0
"190700","Deaths","World Bank Upper Middle Income","Male","All ages","Zika virus","Percent",2007,0,0,0
"194034","Deaths","North America","Male","All ages","Tuberculosis","Number",2006,670.530046973598,693.080401696915,638.376209520298
"194036","Deaths","North America","Male","All ages","Tuberculosis","Percent",2006,0.000507086277629319,0.000524236946078088,0.000482928697316791
"194250","Deaths","North America","Male","All ages","HIV/AIDS","Number",2006,9850.84043598409,9926.74332853738,9773.76167179186
"194252","Deaths","North America","Male","All ages","HIV/AIDS","Percent",2006,0.00744967492375499,0.00750931836406918,0.00738865696577941
"196554","Deaths","East Asia & Pacific - WB","Male","All ages","Zika virus","Number",2008,0,0,0
"196556","Deaths","East Asia & Pacific - WB","Male","All ages","Zika virus","Percent",2008,0,0,0
"204733","Deaths","World Bank Lower Middle Income","Male","All ages","Zika virus","Number",2005,0,0,0
"204735","Deaths","World Bank Lower Middle Income","Male","All ages","Zika virus","Percent",2005,0,0,0
"207016","Deaths","East Asia","Male","All ages","Zika virus","Number",2008,0,0,0
"207018","Deaths","East Asia","Male","All ages","Zika virus","Percent",2008,0,0,0
"207708","Deaths","Europe","Male","All ages","Tuberculosis","Number",2007,32400.8515477264,32903.8745628995,31878.3596092034
"207710","Deaths","Europe","Male","All ages","Tuberculosis","Percent",2007,0.00731889441737389,0.00742891768608594,0.00720924500434009
"207924","Deaths","Europe","Male","All ages","HIV/AIDS","Number",2007,21123.1193990935,21371.9586205523,20881.635367131
"207926","Deaths","Europe","Male","All ages","HIV/AIDS","Percent",2007,0.00477143822703329,0.00483218366429628,0.00471619987877326
"212043","Deaths","World Bank Low Income","Male","All ages","Tuberculosis","Number",2007,188092.264536206,216709.164142338,165656.581632034
"212045","Deaths","World Bank Low Income","Male","All ages","Tuberculosis","Percent",2007,0.0666149675596924,0.0775714670738048,0.0602194274544507
"212259","Deaths","World Bank Low Income","Male","All ages","HIV/AIDS","Number",2007,247291.58511933,296903.120077352,206775.483642253
"212261","Deaths","World Bank Low Income","Male","All ages","HIV/AIDS","Percent",2007,0.0875989044556588,0.105070098525721,0.072216162851372
"213719","Deaths","Eastern Sub-Saharan Africa","Male","All ages","Zika virus","Number",2008,0,0,0
"213721","Deaths","Eastern Sub-Saharan Africa","Male","All ages","Zika virus","Percent",2008,0,0,0
